MANDT,QMNUM,QMART,QMTXT,ARTPR,ERNAM,ERDAT,AEDAT,MZEIT,QMDAT,STRMN,STRUR,LTRMN,LTRUR
800,000010002164,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:32:31,2012-07-23,2012-07-28,16:32:31,2012-08-07,00:00:00
800,000010002165,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:32:33,2012-08-06,2012-08-11,16:32:33,2012-08-21,00:00:00
800,000010002166,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:32:34,2012-07-31,2012-08-05,16:32:34,2012-08-15,00:00:00
800,000010002167,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:35:58,2012-07-31,2012-08-05,16:35:58,2012-08-15,00:00:00
800,000010002168,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:36:00,2012-07-24,2012-07-29,16:36:00,2012-08-08,00:00:00
800,000010002169,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:36:02,2012-07-26,2012-07-31,16:36:02,2012-08-10,00:00:00
800,000010002170,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:05,2012-07-26,2012-07-31,16:36:05,2012-08-10,00:00:00
800,000010002171,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:07,2012-08-03,2012-08-08,16:36:07,2012-08-18,00:00:00
800,000010002172,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:10,2012-07-29,2012-08-03,16:36:10,2012-08-13,00:00:00
800,000010002173,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:36:12,2012-07-26,2012-07-31,16:36:12,2012-08-10,00:00:00
800,000010002174,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:36:14,2012-08-03,2012-08-08,16:36:14,2012-08-18,00:00:00
800,000010002175,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:36:16,2012-07-24,2012-07-29,16:36:16,2012-08-08,00:00:00
800,000010002176,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:36:17,2012-07-27,2012-08-01,16:36:17,2012-08-11,00:00:00
800,000010002177,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:19,2012-07-20,2012-07-25,16:36:19,2012-08-04,00:00:00
800,000010002178,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:36:21,2012-07-20,2012-07-25,16:36:21,2012-08-04,00:00:00
800,000010002179,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:23,2012-07-21,2012-07-26,16:36:23,2012-08-05,00:00:00
800,000010002180,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:36:24,2012-08-09,2012-08-14,16:36:24,2012-08-24,00:00:00
800,000010002181,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:36:26,2012-07-27,2012-08-01,16:36:26,2012-08-11,00:00:00
800,000010002182,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:36:28,2012-07-22,2012-07-27,16:36:28,2012-08-06,00:00:00
800,000010002183,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:36:29,2012-07-21,2012-07-26,16:36:29,2012-08-05,00:00:00
800,000010002184,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,16:36:31,2012-07-23,2012-07-28,16:36:31,2012-08-07,00:00:00
800,000010002185,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:36:32,2012-07-30,2012-08-04,16:36:32,2012-08-14,00:00:00
800,000010002186,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:36:34,2012-08-06,2012-08-11,16:36:34,2012-08-21,00:00:00
800,000010002187,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:12,2012-07-24,2012-07-29,16:38:12,2012-08-08,00:00:00
800,000010002188,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:21,2012-08-09,2012-08-14,16:38:21,2012-08-24,00:00:00
800,000010002189,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:24,2012-08-09,2012-08-14,16:38:24,2012-08-24,00:00:00
800,000010002190,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:27,2012-08-06,2012-08-11,16:38:27,2012-08-21,00:00:00
800,000010002191,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:38:29,2012-07-21,2012-07-26,16:38:29,2012-08-05,00:00:00
800,000010002192,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:38:31,2012-07-24,2012-07-29,16:38:31,2012-08-08,00:00:00
800,000010002193,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:33,2012-08-05,2012-08-10,16:38:33,2012-08-20,00:00:00
800,000010002194,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:35,2012-08-07,2012-08-12,16:38:35,2012-08-22,00:00:00
800,000010002195,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:38:37,2012-08-02,2012-08-07,16:38:37,2012-08-17,00:00:00
800,000010002196,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:39,2012-07-25,2012-07-30,16:38:39,2012-08-09,00:00:00
800,000010002197,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:40,2012-08-03,2012-08-08,16:38:40,2012-08-18,00:00:00
800,000010002198,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:42,2012-07-24,2012-07-29,16:38:42,2012-08-08,00:00:00
800,000010002199,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:43,2012-07-24,2012-07-29,16:38:43,2012-08-08,00:00:00
800,000010002200,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:38:45,2012-08-06,2012-08-11,16:38:45,2012-08-21,00:00:00
800,000010002201,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:38:46,2012-08-06,2012-08-11,16:38:46,2012-08-21,00:00:00
800,000010002202,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:48,2012-07-29,2012-08-03,16:38:48,2012-08-13,00:00:00
800,000010002203,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:51,2012-08-04,2012-08-09,16:38:51,2012-08-19,00:00:00
800,000010002204,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:52,2012-08-06,2012-08-11,16:38:52,2012-08-21,00:00:00
800,000010002205,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:38:54,2012-07-23,2012-07-28,16:38:54,2012-08-07,00:00:00
800,000010002206,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:38:56,2012-08-07,2012-08-12,16:38:56,2012-08-22,00:00:00
800,000010002207,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:40:15,2012-07-23,2012-07-28,16:40:15,2012-08-07,00:00:00
800,000010002208,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:40:16,2012-07-22,2012-07-27,16:40:16,2012-08-06,00:00:00
800,000010002209,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:18,2012-07-24,2012-07-29,16:40:18,2012-08-08,00:00:00
800,000010002210,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:40:19,2012-08-06,2012-08-11,16:40:19,2012-08-21,00:00:00
800,000010002211,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:40:21,2012-08-04,2012-08-09,16:40:21,2012-08-19,00:00:00
800,000010002212,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:22,2012-08-03,2012-08-08,16:40:22,2012-08-18,00:00:00
800,000010002213,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:40:24,2012-08-02,2012-08-07,16:40:24,2012-08-17,00:00:00
800,000010002214,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:40:26,2012-07-31,2012-08-05,16:40:26,2012-08-15,00:00:00
800,000010002215,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,16:40:28,2012-07-28,2012-08-02,16:40:28,2012-08-12,00:00:00
800,000010002216,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:40:30,2012-08-02,2012-08-07,16:40:30,2012-08-17,00:00:00
800,000010002217,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:40:31,2012-08-05,2012-08-10,16:40:31,2012-08-20,00:00:00
800,000010002218,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:40:32,2012-07-27,2012-08-01,16:40:32,2012-08-11,00:00:00
800,000010002219,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:40:34,2012-08-03,2012-08-08,16:40:34,2012-08-18,00:00:00
800,000010002220,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,16:40:35,2012-07-26,2012-07-31,16:40:35,2012-08-10,00:00:00
800,000010002221,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:37,2012-07-29,2012-08-03,16:40:37,2012-08-13,00:00:00
800,000010002222,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,16:40:38,2012-07-24,2012-07-29,16:40:38,2012-08-08,00:00:00
800,000010002223,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:40,2012-08-07,2012-08-12,16:40:40,2012-08-22,00:00:00
800,000010002224,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:42,2012-07-26,2012-07-31,16:40:42,2012-08-10,00:00:00
800,000010002225,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,16:40:43,2012-08-04,2012-08-09,16:40:43,2012-08-19,00:00:00
800,000010002226,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,16:40:45,2012-08-01,2012-08-06,16:40:45,2012-08-16,00:00:00
800,000010002227,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:01,2012-07-27,2012-08-01,17:06:01,2012-08-11,00:00:00
800,000010002228,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:03,2012-08-06,2012-08-11,17:06:03,2012-08-21,00:00:00
800,000010002229,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:06:04,2012-08-08,2012-08-13,17:06:04,2012-08-23,00:00:00
800,000010002230,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:05,2012-08-06,2012-08-11,17:06:05,2012-08-21,00:00:00
800,000010002231,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:07,2012-07-28,2012-08-02,17:06:07,2012-08-12,00:00:00
800,000010002232,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:09,2012-08-02,2012-08-07,17:06:09,2012-08-17,00:00:00
800,000010002233,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:11,2012-07-24,2012-07-29,17:06:11,2012-08-08,00:00:00
800,000010002234,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:13,2012-07-31,2012-08-05,17:06:13,2012-08-15,00:00:00
800,000010002235,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:15,2012-08-07,2012-08-12,17:06:15,2012-08-22,00:00:00
800,000010002236,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:16,2012-07-22,2012-07-27,17:06:16,2012-08-06,00:00:00
800,000010002237,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:17,2012-07-24,2012-07-29,17:06:17,2012-08-08,00:00:00
800,000010002238,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:06:18,2012-08-01,2012-08-06,17:06:18,2012-08-16,00:00:00
800,000010002239,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:06:19,2012-07-29,2012-08-03,17:06:19,2012-08-13,00:00:00
800,000010002240,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:06:21,2012-07-20,2012-07-25,17:06:21,2012-08-04,00:00:00
800,000010002241,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:22,2012-07-21,2012-07-26,17:06:22,2012-08-05,00:00:00
800,000010002242,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:06:23,2012-08-08,2012-08-13,17:06:23,2012-08-23,00:00:00
800,000010002243,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:06:25,2012-07-27,2012-08-01,17:06:25,2012-08-11,00:00:00
800,000010002244,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:06:27,2012-08-07,2012-08-12,17:06:27,2012-08-22,00:00:00
800,000010002245,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:28,2012-08-01,2012-08-06,17:06:28,2012-08-16,00:00:00
800,000010002246,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:30,2012-07-22,2012-07-27,17:06:30,2012-08-06,00:00:00
800,000010002247,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:32,2012-07-26,2012-07-31,17:06:32,2012-08-10,00:00:00
800,000010002248,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:33,2012-07-23,2012-07-28,17:06:33,2012-08-07,00:00:00
800,000010002249,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:35,2012-07-23,2012-07-28,17:06:35,2012-08-07,00:00:00
800,000010002250,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:36,2012-07-21,2012-07-26,17:06:36,2012-08-05,00:00:00
800,000010002251,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:06:38,2012-07-28,2012-08-02,17:06:38,2012-08-12,00:00:00
800,000010002252,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:39,2012-08-06,2012-08-11,17:06:39,2012-08-21,00:00:00
800,000010002253,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:40,2012-07-30,2012-08-04,17:06:40,2012-08-14,00:00:00
800,000010002254,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:41,2012-08-04,2012-08-09,17:06:41,2012-08-19,00:00:00
800,000010002255,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:43,2012-07-21,2012-07-26,17:06:43,2012-08-05,00:00:00
800,000010002256,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:44,2012-07-22,2012-07-27,17:06:44,2012-08-06,00:00:00
800,000010002257,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:46,2012-07-20,2012-07-25,17:06:46,2012-08-04,00:00:00
800,000010002258,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:47,2012-07-26,2012-07-31,17:06:47,2012-08-10,00:00:00
800,000010002259,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:48,2012-08-07,2012-08-12,17:06:48,2012-08-22,00:00:00
800,000010002260,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:50,2012-08-05,2012-08-10,17:06:50,2012-08-20,00:00:00
800,000010002261,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:06:51,2012-08-06,2012-08-11,17:06:51,2012-08-21,00:00:00
800,000010002262,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:53,2012-08-05,2012-08-10,17:06:53,2012-08-20,00:00:00
800,000010002263,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:54,2012-08-03,2012-08-08,17:06:54,2012-08-18,00:00:00
800,000010002264,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:06:56,2012-07-26,2012-07-31,17:06:56,2012-08-10,00:00:00
800,000010002265,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:06:57,2012-07-24,2012-07-29,17:06:57,2012-08-08,00:00:00
800,000010002266,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:06:58,2012-07-22,2012-07-27,17:06:58,2012-08-06,00:00:00
800,000010002267,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:23,2012-08-03,2012-08-08,17:09:23,2012-08-18,00:00:00
800,000010002268,TO,TURNOUT INSPECTION,PM,D046387,2012-10-23,NAT,17:09:25,2012-07-21,2012-07-26,17:09:25,2012-08-05,00:00:00
800,000010002269,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-23,NAT,17:09:26,2012-08-08,2012-08-13,17:09:26,2012-08-23,00:00:00
800,000010002270,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:28,2012-08-04,2012-08-09,17:09:28,2012-08-19,00:00:00
800,000010002271,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:29,2012-07-26,2012-07-31,17:09:29,2012-08-10,00:00:00
800,000010002272,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,17:09:31,2012-08-06,2012-08-11,17:09:31,2012-08-21,00:00:00
800,000010002273,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:33,2012-07-26,2012-07-31,17:09:33,2012-08-10,00:00:00
800,000010002274,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:35,2012-07-29,2012-08-03,17:09:35,2012-08-13,00:00:00
800,000010002275,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:09:38,2012-07-23,2012-07-28,17:09:38,2012-08-07,00:00:00
800,000010002276,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:39,2012-07-27,2012-08-01,17:09:39,2012-08-11,00:00:00
800,000010002277,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:41,2012-08-07,2012-08-12,17:09:41,2012-08-22,00:00:00
800,000010002278,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:43,2012-07-22,2012-07-27,17:09:43,2012-08-06,00:00:00
800,000010002279,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:44,2012-07-22,2012-07-27,17:09:44,2012-08-06,00:00:00
800,000010002280,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:09:46,2012-08-07,2012-08-12,17:09:46,2012-08-22,00:00:00
800,000010002281,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:49,2012-07-25,2012-07-30,17:09:49,2012-08-09,00:00:00
800,000010002282,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,17:09:50,2012-07-29,2012-08-03,17:09:50,2012-08-13,00:00:00
800,000010002283,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:53,2012-07-20,2012-07-25,17:09:53,2012-08-04,00:00:00
800,000010002284,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,17:09:55,2012-08-04,2012-08-09,17:09:55,2012-08-19,00:00:00
800,000010002285,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:09:57,2012-08-06,2012-08-11,17:09:57,2012-08-21,00:00:00
800,000010002286,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:09:58,2012-08-06,2012-08-11,17:09:58,2012-08-21,00:00:00
800,000010002287,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:09:59,2012-07-22,2012-07-27,17:09:59,2012-08-06,00:00:00
800,000010002288,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:10:01,2012-08-09,2012-08-14,17:10:01,2012-08-24,00:00:00
800,000010002289,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:03,2012-07-23,2012-07-28,17:10:03,2012-08-07,00:00:00
800,000010002290,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:10:04,2012-08-02,2012-08-07,17:10:04,2012-08-17,00:00:00
800,000010002291,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:10:05,2012-07-21,2012-07-26,17:10:05,2012-08-05,00:00:00
800,000010002292,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,17:10:06,2012-08-02,2012-08-07,17:10:06,2012-08-17,00:00:00
800,000010002293,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:07,2012-07-23,2012-07-28,17:10:07,2012-08-07,00:00:00
800,000010002294,GC,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:10:09,2012-07-29,2012-08-03,17:10:09,2012-08-13,00:00:00
800,000010002295,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:11,2012-07-27,2012-08-01,17:10:11,2012-08-11,00:00:00
800,000010002296,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:10:13,2012-08-05,2012-08-10,17:10:13,2012-08-20,00:00:00
800,000010002297,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:14,2012-07-24,2012-07-29,17:10:14,2012-08-08,00:00:00
800,000010002298,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:16,2012-08-08,2012-08-13,17:10:16,2012-08-23,00:00:00
800,000010002299,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:10:17,2012-08-07,2012-08-12,17:10:17,2012-08-22,00:00:00
800,000010002300,WI,WALKING INSPECTION,PM,D046387,2012-10-23,NAT,17:10:19,2012-07-31,2012-08-05,17:10:19,2012-08-15,00:00:00
800,000010002301,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-23,NAT,17:10:20,2012-08-09,2012-08-14,17:10:20,2012-08-24,00:00:00
800,000010002302,TI,TRACK INSPECTION,PM,D046387,2012-10-23,NAT,17:10:22,2012-08-01,2012-08-06,17:10:22,2012-08-16,00:00:00
800,000010002303,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-23,NAT,17:10:23,2012-08-02,2012-08-07,17:10:23,2012-08-17,00:00:00
800,000010002304,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:07:45,2012-08-03,2012-08-13,00:07:45,2012-08-23,00:00:00
800,000010002305,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:07:52,2012-07-27,2012-08-06,00:07:52,2012-08-16,00:00:00
800,000010002306,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:07:54,2012-08-02,2012-08-12,00:07:54,2012-08-22,00:00:00
800,000010002307,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:07:57,2012-08-03,2012-08-13,00:07:57,2012-08-23,00:00:00
800,000010002308,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:08:03,2012-08-03,2012-08-13,00:08:03,2012-08-23,00:00:00
800,000010002309,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-24,NAT,00:08:06,2012-08-09,2012-08-19,00:08:06,2012-08-29,00:00:00
800,000010002310,TI,TRACK INSPECTION,PM,D046387,2012-10-24,NAT,00:08:08,2012-08-07,2012-08-17,00:08:08,2012-08-27,00:00:00
800,000010002311,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-24,NAT,00:08:09,2012-07-23,2012-08-02,00:08:09,2012-08-12,00:00:00
800,000010002312,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:08:11,2012-08-03,2012-08-13,00:08:11,2012-08-23,00:00:00
800,000010002313,TI,TRACK INSPECTION,PM,D046387,2012-10-24,NAT,00:08:13,2012-07-31,2012-08-10,00:08:13,2012-08-20,00:00:00
800,000010002314,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:15,2012-07-22,2012-08-01,00:08:15,2012-08-11,00:00:00
800,000010002315,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:08:17,2012-08-07,2012-08-17,00:08:17,2012-08-27,00:00:00
800,000010002316,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:19,2012-08-03,2012-08-13,00:08:19,2012-08-23,00:00:00
800,000010002317,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:20,2012-07-21,2012-07-31,00:08:20,2012-08-10,00:00:00
800,000010002318,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:22,2012-08-09,2012-08-19,00:08:22,2012-08-29,00:00:00
800,000010002319,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:23,2012-07-23,2012-08-02,00:08:23,2012-08-12,00:00:00
800,000010002320,TO,TURNOUT INSPECTION,PM,D046387,2012-10-24,NAT,00:08:25,2012-07-22,2012-08-01,00:08:25,2012-08-11,00:00:00
800,000010002321,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:08:26,2012-07-26,2012-08-05,00:08:26,2012-08-15,00:00:00
800,000010002322,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:08:28,2012-08-05,2012-08-15,00:08:28,2012-08-25,00:00:00
800,000010002323,TO,TURNOUT INSPECTION,PM,D046387,2012-10-24,NAT,00:11:13,2012-08-07,2012-08-17,00:11:13,2012-08-27,00:00:00
800,000010002324,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:11:16,2012-08-08,2012-08-18,00:11:16,2012-08-28,00:00:00
800,000010002325,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:11:18,2012-07-28,2012-08-07,00:11:18,2012-08-17,00:00:00
800,000010002326,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-24,NAT,00:11:20,2012-07-27,2012-08-06,00:11:20,2012-08-16,00:00:00
800,000010002327,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:11:24,2012-07-28,2012-08-07,00:11:24,2012-08-17,00:00:00
800,000010002328,WI,WALKING INSPECTION,PM,D046387,2012-10-24,NAT,00:11:27,2012-07-21,2012-07-31,00:11:27,2012-08-10,00:00:00
800,000010002329,RX,ROADCROSS INSPECTION,PM,D046387,2012-10-24,NAT,00:11:29,2012-07-30,2012-08-09,00:11:29,2012-08-19,00:00:00
800,000010002330,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:11:31,2012-07-23,2012-08-02,00:11:31,2012-08-12,00:00:00
800,000010002331,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-24,NAT,00:11:35,2012-07-23,2012-08-02,00:11:35,2012-08-12,00:00:00
800,000010002332,TO,TURNOUT INSPECTION,PM,D046387,2012-10-24,NAT,00:11:38,2012-08-01,2012-08-11,00:11:38,2012-08-21,00:00:00
800,000010002333,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:11:40,2012-07-23,2012-08-02,00:11:40,2012-08-12,00:00:00
800,000010002334,HI,HI-RAIL INSPECTION,PM,D046387,2012-10-24,NAT,00:11:43,2012-07-27,2012-08-06,00:11:43,2012-08-16,00:00:00
800,000010002335,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-24,NAT,00:11:45,2012-07-22,2012-08-01,00:11:45,2012-08-11,00:00:00
800,000010002336,GC,GEOMETRY CAR INSPECTION,PM,D046387,2012-10-24,NAT,00:11:48,2012-08-04,2012-08-14,00:11:48,2012-08-24,00:00:00
